,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
750,69934,2016-03-24,Melbourne,,,,5.2,0.3,SSW,30.0,SW,S,9.0,11.0,,,,,,,,,,,
751,69935,2016-03-25,Melbourne,,,,3.2,7.8,SSE,37.0,SW,SE,15.0,26.0,,,,,,,,,,,
752,69936,2016-03-26,Melbourne,,,,4.0,0.6,S,33.0,W,SSW,13.0,13.0,,,,,,,,,,,
753,69937,2016-03-27,Melbourne,,,,2.2,3.7,SSE,41.0,SSW,SSE,13.0,24.0,,,,,,,,,,,
754,69938,2016-03-28,Melbourne,,,,4.0,3.9,S,46.0,S,S,9.0,28.0,,,,,,,,,,,
755,69939,2016-03-29,Melbourne,,,,4.6,0.0,SSE,39.0,SSE,S,22.0,28.0,,,,,,,,,,,
756,69940,2016-03-30,Melbourne,,,,4.0,2.3,SSE,39.0,SW,S,13.0,24.0,,,,,,,,,,,
757,69941,2016-03-31,Melbourne,,,,3.2,8.4,S,33.0,NNE,S,9.0,17.0,,,,,,,,,,,
758,69942,2016-04-01,Melbourne,,,,4.6,6.5,N,57.0,N,NNW,24.0,35.0,,,,,,,,,,,
759,69943,2016-04-02,Melbourne,,,,10.0,5.2,SW,43.0,W,SSE,9.0,30.0,,,,,,,,,,,
760,69944,2016-04-03,Melbourne,,,,4.0,9.8,S,41.0,SSW,S,15.0,22.0,,,,,,,,,,,
761,69945,2016-04-04,Melbourne,,,,4.0,10.5,SE,26.0,SSE,SE,9.0,9.0,,,,,,,,,,,
762,69946,2016-04-05,Melbourne,,,,6.6,7.3,N,61.0,NNE,NNW,26.0,24.0,,,,,,,,,,,
763,69947,2016-04-06,Melbourne,,,,7.6,0.1,W,41.0,SW,WSW,17.0,26.0,,,,,,,,,,,
764,69948,2016-04-07,Melbourne,,,,2.0,6.2,S,33.0,WSW,S,9.0,19.0,,,,,,,,,,,
765,69949,2016-04-08,Melbourne,,,,0.8,5.0,W,30.0,N,SW,7.0,20.0,,,,,,,,,,,
766,69950,2016-04-09,Melbourne,,,,2.8,4.8,WSW,35.0,N,WSW,19.0,22.0,,,,,,,,,,,
767,69951,2016-04-10,Melbourne,,,,4.0,8.8,W,41.0,W,WSW,26.0,30.0,,,,,,,,,,,
768,69952,2016-04-11,Melbourne,,,,5.0,4.7,SW,39.0,SW,SSE,28.0,20.0,,,,,,,,,,,
769,69953,2016-04-12,Melbourne,,,,4.0,5.7,SSW,35.0,SSW,SSE,22.0,19.0,,,,,,,,,,,
770,69954,2016-04-13,Melbourne,,,,3.2,7.5,S,31.0,SSE,SSE,13.0,15.0,,,,,,,,,,,
771,69955,2016-04-14,Melbourne,,,,2.4,6.3,N,46.0,N,NNW,9.0,30.0,,,,,,,,,,,
772,69956,2016-04-15,Melbourne,,,,5.6,8.4,WNW,46.0,N,W,20.0,22.0,,,,,,,,,,,
773,69957,2016-04-16,Melbourne,,,,5.6,3.3,SSW,39.0,WSW,S,9.0,28.0,,,,,,,,,,,
774,69958,2016-04-17,Melbourne,,,,2.4,9.2,SSE,37.0,SSE,S,22.0,20.0,,,,,,,,,,,
775,69959,2016-04-18,Melbourne,,,,4.0,8.2,N,54.0,NNE,NNE,15.0,26.0,,,,,,,,,,,
776,69960,2016-04-19,Melbourne,,,,5.8,9.7,N,54.0,N,N,35.0,28.0,,,,,,,,,,,
777,69961,2016-04-20,Melbourne,,,,8.0,7.7,N,52.0,N,N,30.0,31.0,,,,,,,,,,,
778,69962,2016-04-21,Melbourne,,,,10.2,0.1,N,54.0,N,SSW,24.0,19.0,,,,,,,,,,,
779,69963,2016-04-22,Melbourne,,,,5.6,6.5,S,39.0,S,S,26.0,24.0,,,,,,,,,,,
780,69964,2016-04-23,Melbourne,,,,2.2,5.1,S,33.0,WSW,S,7.0,20.0,,,,,,,,,,,
781,69965,2016-04-24,Melbourne,,,,1.2,10.2,S,20.0,N,SE,6.0,9.0,,,,,,,,,,,
782,69966,2016-04-25,Melbourne,,,,3.2,10.4,N,50.0,N,NNE,30.0,30.0,,,,,,,,,,,
783,69967,2016-04-26,Melbourne,,,,5.2,10.3,NNE,50.0,N,N,20.0,26.0,,,,,,,,,,,
784,69968,2016-04-27,Melbourne,,,,8.4,4.9,N,63.0,N,NNE,41.0,30.0,,,,,,,,,,,
785,69969,2016-04-28,Melbourne,,,,8.8,0.0,N,52.0,N,,33.0,0.0,,,,,,,,,,,
786,69970,2016-04-29,Melbourne,,,,2.4,0.4,N,52.0,N,NNE,22.0,15.0,,,,,,,,,,,
